,Country,Year,Total_Energy_Consumption_EJ,Energy Consumption EJ,Fuel type,Region,Income group,"GDP (nominal, 2023)",GDP (abbrev.),GDP growth,Population -2023,GDP per capita,Share of World GDP
21329,Saudi Arabia,1991,3.500828147,0.0,Solar,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21330,Saudi Arabia,1991,3.500828147,0.0,Wind,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21331,Saudi Arabia,1992,3.534322739,0.0,Coal,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21332,Saudi Arabia,1992,3.534322739,1.308150053,Natural gas,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21333,Saudi Arabia,1992,3.534322739,0.0,Geo Biomass & other,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21334,Saudi Arabia,1992,3.534322739,0.0,Hydropower,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21335,Saudi Arabia,1992,3.534322739,0.0,Nuclear Energy,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21336,Saudi Arabia,1992,3.534322739,2.226172686,Oil,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21337,Saudi Arabia,1992,3.534322739,0.0,Solar,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21338,Saudi Arabia,1992,3.534322739,0.0,Wind,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21339,Saudi Arabia,1993,3.610261083,0.0,Coal,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21340,Saudi Arabia,1993,3.610261083,1.369367957,Natural gas,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21341,Saudi Arabia,1993,3.610261083,0.0,Geo Biomass & other,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21342,Saudi Arabia,1993,3.610261083,0.0,Hydropower,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21343,Saudi Arabia,1993,3.610261083,0.0,Nuclear Energy,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21344,Saudi Arabia,1993,3.610261083,2.240893126,Oil,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21345,Saudi Arabia,1993,3.610261083,0.0,Solar,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21346,Saudi Arabia,1993,3.610261083,0.0,Wind,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21347,Saudi Arabia,1994,4.174489498,0.0,Coal,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21348,Saudi Arabia,1994,4.174489498,1.462733984,Natural gas,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21349,Saudi Arabia,1994,4.174489498,0.0,Geo Biomass & other,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21350,Saudi Arabia,1994,4.174489498,0.0,Hydropower,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21351,Saudi Arabia,1994,4.174489498,0.0,Nuclear Energy,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21352,Saudi Arabia,1994,4.174489498,2.711755514,Oil,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21353,Saudi Arabia,1994,4.174489498,0.0,Solar,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21354,Saudi Arabia,1994,4.174489498,0.0,Wind,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21355,Saudi Arabia,1995,4.068021178,0.0,Coal,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21356,Saudi Arabia,1995,4.068021178,1.468206048,Natural gas,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21357,Saudi Arabia,1995,4.068021178,0.0,Geo Biomass & other,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21358,Saudi Arabia,1995,4.068021178,0.0,Hydropower,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21359,Saudi Arabia,1995,4.068021178,0.0,Nuclear Energy,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21360,Saudi Arabia,1995,4.068021178,2.59981513,Oil,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21361,Saudi Arabia,1995,4.068021178,0.0,Solar,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21362,Saudi Arabia,1995,4.068021178,0.0,Wind,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21363,Saudi Arabia,1996,4.206790209,0.0,Coal,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21364,Saudi Arabia,1996,4.206790209,1.518821955,Natural gas,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21365,Saudi Arabia,1996,4.206790209,0.0,Geo Biomass & other,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21366,Saudi Arabia,1996,4.206790209,0.0,Hydropower,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21367,Saudi Arabia,1996,4.206790209,0.0,Nuclear Energy,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21368,Saudi Arabia,1996,4.206790209,2.687968254,Oil,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21369,Saudi Arabia,1996,4.206790209,0.0,Solar,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21370,Saudi Arabia,1996,4.206790209,0.0,Wind,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21371,Saudi Arabia,1997,4.284896374,0.0,Coal,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21372,Saudi Arabia,1997,4.284896374,1.550627947,Natural gas,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21373,Saudi Arabia,1997,4.284896374,0.0,Geo Biomass & other,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21374,Saudi Arabia,1997,4.284896374,0.0,Hydropower,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21375,Saudi Arabia,1997,4.284896374,0.0,Nuclear Energy,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21376,Saudi Arabia,1997,4.284896374,2.734268427,Oil,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21377,Saudi Arabia,1997,4.284896374,0.0,Solar,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21378,Saudi Arabia,1997,4.284896374,0.0,Wind,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21379,Saudi Arabia,1998,4.509277105,0.0,Coal,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21380,Saudi Arabia,1998,4.509277105,1.601243973,Natural gas,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21381,Saudi Arabia,1998,4.509277105,0.0,Geo Biomass & other,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21382,Saudi Arabia,1998,4.509277105,0.0,Hydropower,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21383,Saudi Arabia,1998,4.509277105,0.0,Nuclear Energy,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21384,Saudi Arabia,1998,4.509277105,2.908033133,Oil,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21385,Saudi Arabia,1998,4.509277105,0.0,Solar,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21386,Saudi Arabia,1998,4.509277105,0.0,Wind,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21387,Saudi Arabia,1999,4.591549158,0.0,Coal,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21388,Saudi Arabia,1999,4.591549158,1.580039978,Natural gas,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21389,Saudi Arabia,1999,4.591549158,0.0,Geo Biomass & other,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21390,Saudi Arabia,1999,4.591549158,0.0,Hydropower,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21391,Saudi Arabia,1999,4.591549158,0.0,Nuclear Energy,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21392,Saudi Arabia,1999,4.591549158,3.01150918,Oil,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21393,Saudi Arabia,1999,4.591549158,0.0,Solar,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21394,Saudi Arabia,1999,4.591549158,0.0,Wind,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21395,Saudi Arabia,2000,4.805566669,0.0,Coal,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21396,Saudi Arabia,2000,4.805566669,1.703502059,Natural gas,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21397,Saudi Arabia,2000,4.805566669,0.0,Geo Biomass & other,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21398,Saudi Arabia,2000,4.805566669,0.0,Hydropower,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21399,Saudi Arabia,2000,4.805566669,0.0,Nuclear Energy,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21400,Saudi Arabia,2000,4.805566669,3.10206461,Oil,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21401,Saudi Arabia,2000,4.805566669,0.0,Solar,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21402,Saudi Arabia,2000,4.805566669,0.0,Wind,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21403,Saudi Arabia,2001,5.12039664,0.000330355,Coal,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21404,Saudi Arabia,2001,5.12039664,1.836197972,Natural gas,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21405,Saudi Arabia,2001,5.12039664,0.0,Geo Biomass & other,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21406,Saudi Arabia,2001,5.12039664,0.0,Hydropower,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21407,Saudi Arabia,2001,5.12039664,0.0,Nuclear Energy,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21408,Saudi Arabia,2001,5.12039664,3.283868313,Oil,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21409,Saudi Arabia,2001,5.12039664,0.0,Solar,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21410,Saudi Arabia,2001,5.12039664,0.0,Wind,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21411,Saudi Arabia,2002,5.332977745,0.00051913,Coal,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21412,Saudi Arabia,2002,5.332977745,1.939139962,Natural gas,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21413,Saudi Arabia,2002,5.332977745,0.0,Geo Biomass & other,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21414,Saudi Arabia,2002,5.332977745,0.0,Hydropower,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21415,Saudi Arabia,2002,5.332977745,0.0,Nuclear Energy,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21416,Saudi Arabia,2002,5.332977745,3.393318653,Oil,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21417,Saudi Arabia,2002,5.332977745,0.0,Solar,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21418,Saudi Arabia,2002,5.332977745,0.0,Wind,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21419,Saudi Arabia,2003,5.64908772,0.000660711,Coal,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21420,Saudi Arabia,2003,5.64908772,2.054052114,Natural gas,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21421,Saudi Arabia,2003,5.64908772,0.0,Geo Biomass & other,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21422,Saudi Arabia,2003,5.64908772,0.0,Hydropower,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21423,Saudi Arabia,2003,5.64908772,0.0,Nuclear Energy,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21424,Saudi Arabia,2003,5.64908772,3.594374895,Oil,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21425,Saudi Arabia,2003,5.64908772,0.0,Solar,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21426,Saudi Arabia,2003,5.64908772,0.0,Wind,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21427,Saudi Arabia,2004,6.12881167,0.00058992,Coal,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21428,Saudi Arabia,2004,6.12881167,2.246256113,Natural gas,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21429,Saudi Arabia,2004,6.12881167,0.0,Geo Biomass & other,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21430,Saudi Arabia,2004,6.12881167,0.0,Hydropower,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21431,Saudi Arabia,2004,6.12881167,0.0,Nuclear Energy,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21432,Saudi Arabia,2004,6.12881167,3.881965637,Oil,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21433,Saudi Arabia,2004,6.12881167,0.0,Solar,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21434,Saudi Arabia,2004,6.12881167,0.0,Wind,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21435,Saudi Arabia,2005,6.519981429,0.001171157,Coal,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21436,Saudi Arabia,2005,6.519981429,2.436408043,Natural gas,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21437,Saudi Arabia,2005,6.519981429,0.0,Geo Biomass & other,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21438,Saudi Arabia,2005,6.519981429,0.0,Hydropower,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21439,Saudi Arabia,2005,6.519981429,0.0,Nuclear Energy,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21440,Saudi Arabia,2005,6.519981429,4.082402229,Oil,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21441,Saudi Arabia,2005,6.519981429,0.0,Solar,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21442,Saudi Arabia,2005,6.519981429,0.0,Wind,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21443,Saudi Arabia,2006,6.840612161,0.000829923,Coal,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21444,Saudi Arabia,2006,6.840612161,2.512366295,Natural gas,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21445,Saudi Arabia,2006,6.840612161,0.0,Geo Biomass & other,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21446,Saudi Arabia,2006,6.840612161,0.0,Hydropower,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21447,Saudi Arabia,2006,6.840612161,0.0,Nuclear Energy,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21448,Saudi Arabia,2006,6.840612161,4.327415943,Oil,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21449,Saudi Arabia,2006,6.840612161,0.0,Solar,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21450,Saudi Arabia,2006,6.840612161,0.0,Wind,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21451,Saudi Arabia,2007,6.998605688,0.002322634,Coal,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21452,Saudi Arabia,2007,6.998605688,2.545164108,Natural gas,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21453,Saudi Arabia,2007,6.998605688,0.0,Geo Biomass & other,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21454,Saudi Arabia,2007,6.998605688,0.0,Hydropower,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21455,Saudi Arabia,2007,6.998605688,0.0,Nuclear Energy,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21456,Saudi Arabia,2007,6.998605688,4.451118946,Oil,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21457,Saudi Arabia,2007,6.998605688,0.0,Solar,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21458,Saudi Arabia,2007,6.998605688,0.0,Wind,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21459,Saudi Arabia,2008,7.662469958,0.00268711,Coal,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21460,Saudi Arabia,2008,7.662469958,2.751048088,Natural gas,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21461,Saudi Arabia,2008,7.662469958,0.0,Geo Biomass & other,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21462,Saudi Arabia,2008,7.662469958,0.0,Hydropower,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21463,Saudi Arabia,2008,7.662469958,0.0,Nuclear Energy,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21464,Saudi Arabia,2008,7.662469958,4.9087286,Oil,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21465,Saudi Arabia,2008,7.662469958,6.16077e-06,Solar,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21466,Saudi Arabia,2008,7.662469958,0.0,Wind,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21467,Saudi Arabia,2009,7.938497781,0.000984506,Coal,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21468,Saudi Arabia,2009,7.938497781,2.682990074,Natural gas,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21469,Saudi Arabia,2009,7.938497781,0.0,Geo Biomass & other,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21470,Saudi Arabia,2009,7.938497781,0.0,Hydropower,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21471,Saudi Arabia,2009,7.938497781,0.0,Nuclear Energy,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21472,Saudi Arabia,2009,7.938497781,5.254517078,Oil,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21473,Saudi Arabia,2009,7.938497781,6.12274e-06,Solar,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21474,Saudi Arabia,2009,7.938497781,0.0,Wind,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21475,Saudi Arabia,2010,8.823984149,0.002829705,Coal,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21476,Saudi Arabia,2010,8.823984149,2.997972012,Natural gas,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21477,Saudi Arabia,2010,8.823984149,0.0,Geo Biomass & other,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21478,Saudi Arabia,2010,8.823984149,0.0,Hydropower,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21479,Saudi Arabia,2010,8.823984149,0.0,Nuclear Energy,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21480,Saudi Arabia,2010,8.823984149,5.823141575,Oil,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21481,Saudi Arabia,2010,8.823984149,4.08576e-05,Solar,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21482,Saudi Arabia,2010,8.823984149,0.0,Wind,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21483,Saudi Arabia,2011,9.206247744,0.00275639,Coal,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21484,Saudi Arabia,2011,9.206247744,3.155292034,Natural gas,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21485,Saudi Arabia,2011,9.206247744,0.0,Geo Biomass & other,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21486,Saudi Arabia,2011,9.206247744,0.0,Hydropower,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21487,Saudi Arabia,2011,9.206247744,0.0,Nuclear Energy,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21488,Saudi Arabia,2011,9.206247744,6.048145771,Oil,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21489,Saudi Arabia,2011,9.206247744,5.35488e-05,Solar,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21490,Saudi Arabia,2011,9.206247744,0.0,Wind,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21491,Saudi Arabia,2012,9.771157799,0.00323196,Coal,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21492,Saudi Arabia,2012,9.771157799,3.397085905,Natural gas,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21493,Saudi Arabia,2012,9.771157799,0.0,Geo Biomass & other,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21494,Saudi Arabia,2012,9.771157799,0.0,Hydropower,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21495,Saudi Arabia,2012,9.771157799,0.0,Nuclear Energy,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21496,Saudi Arabia,2012,9.771157799,6.370586872,Oil,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21497,Saudi Arabia,2012,9.771157799,0.000253062,Solar,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21498,Saudi Arabia,2012,9.771157799,0.0,Wind,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21499,Saudi Arabia,2013,9.832393235,0.004136402,Coal,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21500,Saudi Arabia,2013,9.832393235,3.421025991,Natural gas,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21501,Saudi Arabia,2013,9.832393235,0.0,Geo Biomass & other,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21502,Saudi Arabia,2013,9.832393235,0.0,Hydropower,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21503,Saudi Arabia,2013,9.832393235,0.0,Nuclear Energy,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21504,Saudi Arabia,2013,9.832393235,6.406814098,Oil,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21505,Saudi Arabia,2013,9.832393235,0.000416744,Solar,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21506,Saudi Arabia,2013,9.832393235,0.0,Wind,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
21507,Saudi Arabia,2014,10.55418189,0.005734331,Coal,Middle East & North Africa,High income,1067580000000,$1.068 trillion,-0.0075,33264292,32094,0.0101
